crop,temperature,rainfall,sunshine_hours,ph,organic_carbon,cec,awc,bulk_density,rooting_depth_m,texture,texture_code,suitability,suitability_class,scenario_id
Brinjal,31.00995905645457,2386.920909881235,6.330230447029356,5.291747948605595,3.3247895774132727,19.2361126318642,0.0243410842397025,1.5061325282685198,0.832954648497793,loamy sand,2,0.799,Suitable,-7876613349440164023
Brinjal,29.715756984368173,2460.0303224750323,7.969722250962609,5.447192620021812,4.217846277055,20.36168562331216,0.0207875197778304,1.1223914669136117,0.9569709768082824,clay loam,6,0.747,Unsuitable,-7339804352677555456
Brinjal,27.948922922950107,2722.0959204646915,6.806247354068687,5.284731302513384,2.505377636923304,14.642500165138124,0.0305903312707399,1.1780781780533824,0.760627943330906,sand,1,0.762,Suitable,2336719356668529234
Brinjal,26.022259465700294,2899.3720316626573,8.061576883095068,5.2040184271763925,3.783773588014495,15.630780192109585,0.0324750631157888,1.433689654372874,1.1684914117652891,clay,7,0.72,Unsuitable,-4832596781144550891
Brinjal,29.130410760193968,2354.858848676939,8.932680761180047,5.1560649096453774,3.9979226281043694,17.57567190947339,0.0193313944306284,1.4118294019055109,0.411539386577056,loamy sand,2,0.758,Suitable,6543420540022115037
Brinjal,29.308108504194227,2893.0942347508017,8.967346253164031,5.015988490909295,2.552049530083978,10.950307028704623,0.0365462265364958,1.378384615317986,0.9658721524169476,sand,1,0.742,Unsuitable,7515274543108753614
Brinjal,23.83225709178283,2432.616926135251,8.882921878059687,5.131545900418296,2.548335358951145,11.356078739270266,0.03926336828355,1.357906892947241,0.3564430628743849,sand,1,0.692,Unsuitable,-2295514192481961682
Brinjal,28.31572740403412,2373.58368079299,6.488286507843233,4.636740083560492,3.8916956159273015,14.183438933159984,0.021399008908877,1.1717958916156177,0.3481819800581323,loamy sand,2,0.737,Unsuitable,-2242273189155172304
Brinjal,29.24406981268102,2686.121670220384,6.84195789082704,5.568143727677583,2.506744260131668,17.30708077992751,0.0278443626145092,1.4275286655954005,0.7994198904143412,loamy sand,2,0.845,Suitable,7376622529862679799
Brinjal,29.9028892709912,2858.93997578116,7.259392532051609,5.152637046493462,2.8306491953576787,8.121308295952815,0.015176402194808,1.4787732882337965,0.491093796242383,loam,4,0.774,Suitable,6820394164665651065
Brinjal,23.41693110018375,2801.712694608079,7.141039202929511,4.637288204631396,3.972957457360256,14.428881115719596,0.0192613245860686,1.5270834190069769,0.6027757109858703,loamy sand,2,0.753,Suitable,6143831470837493977
Brinjal,28.0208901772112,2827.6284685438736,6.523346758974178,4.7465626586535565,3.2582802567065428,10.184224593777806,0.0321680077403365,1.133999942056196,0.4227685462199176,clay loam,6,0.705,Unsuitable,-123499025288641568
Brinjal,28.601462153692164,2880.5675909084384,8.922740698020641,5.067650300447041,4.1507739719244565,11.876945921389805,0.0156626970874279,1.4199505832797437,1.0530723146781829,clay loam,6,0.742,Unsuitable,8214014744031315666
Brinjal,29.91798880161928,2864.1682769364165,8.20175024130846,5.09804115146612,2.86804658375279,7.907071162228757,0.0156763643592204,1.3561615913538838,0.6882510216741127,loam,4,0.793,Suitable,-6395745208842624609
Brinjal,27.317702347473947,2895.2127736786792,8.007642491232817,4.781202759686962,2.406899571455315,20.505186338325156,0.0301697131540914,1.1421959849753742,0.3129551784154741,silt loam,5,0.778,Suitable,3717405530652041250
Brinjal,26.433038448843742,2623.756648642782,7.584808318300645,5.205667100971752,2.8656255325469857,14.01378819862277,0.0329534492997558,1.3603587177563012,0.6602280570255326,loam,4,0.813,Suitable,-2326835348950077037
Brinjal,29.841234695899068,2832.013792962048,7.442818417316109,5.024750410997156,4.329138528735664,18.24982131250099,0.0263994100051855,1.145631252926132,0.9478956103993836,clay,7,0.707,Unsuitable,-2732250629474889698
Brinjal,26.37325728400085,2360.9694172433897,7.266139942695927,4.988251884770752,3.765417572785429,8.593048489190318,0.041478051355731,1.482926968293567,0.830413157088812,loamy sand,2,0.743,Unsuitable,4634129433607677289
Brinjal,30.88334847321924,2758.8012059760326,7.161260758020143,5.273077384762459,4.40418507459389,9.762743057716737,0.010632745166181,1.1234200211666117,1.1219601423579908,sand,1,0.671,Unsuitable,6117581859788330283
Brinjal,28.45319541990746,2639.2957407711,6.566424855954853,5.466255846176983,2.969782792831853,12.673109057038282,0.0423580877014364,1.189709218468739,0.8954293846665289,loamy sand,2,0.794,Suitable,2218837142163638210
Brinjal,26.681959204027496,2322.032021095125,6.452305169171208,5.349712360250797,2.610458442988952,19.04705359982043,0.0214415635096644,1.421526290060706,1.2787459081487735,loamy sand,2,0.831,Suitable,-5031348421158485633
Brinjal,29.76857064769461,2627.633139335205,6.704999488400057,5.559833351579951,3.171186994913149,16.762192068887266,0.0342901921598934,1.2203575766740626,0.6765903840696708,clay,7,0.724,Unsuitable,-8480145345454399114
Brinjal,27.62057346567363,2529.003542606358,7.888778019438369,5.49153835557446,4.298757151572592,19.045494726364936,0.0275253764397108,1.192151436240426,0.4042065428040274,loamy sand,2,0.753,Suitable,-8839332547273299465
Brinjal,31.148898682469135,2461.317901859828,6.346827006834883,5.03761083358002,3.8770981395823063,7.268808882398992,0.0201703538220095,1.156814363671924,1.1815020697056355,silt loam,5,0.735,Unsuitable,4007818098976355630
Brinjal,25.11302180369979,2856.654942044094,7.128897151705821,5.303528068842713,3.002879573682421,14.925467022444536,0.0153900866481066,1.460450858223802,1.3344337524580427,sandy loam,3,0.81,Suitable,8037375400991385744
Brinjal,27.808165148450662,2689.052157499261,8.600539370905345,4.948959078730296,3.369980440847784,11.028056018027325,0.0355333700585415,1.2196295856999742,0.6360204325765142,loamy sand,2,0.777,Suitable,-8990927329263380887
Brinjal,29.60977643693129,2386.0953229785428,6.953913266998741,4.86354337812449,2.564016522151107,11.863736096224546,0.0197694531331534,1.5143868877242217,1.1421277739100124,silt loam,5,0.815,Suitable,8372898223910444500
Brinjal,30.040408273778915,2734.7005551689085,7.085303798272584,4.692997191936765,3.951722853816174,13.24507450943737,0.023791797467713,1.2826734371083954,1.0763262321167943,sandy loam,3,0.774,Suitable,982073639849037040
Brinjal,26.96049447071184,2785.8467429964267,8.238157057919775,5.461481296107921,4.641668940062578,17.193557913798173,0.0246944793779742,1.1408118822108708,1.0506764528493873,sandy loam,3,0.763,Suitable,4391411292291354836
Brinjal,26.53722511013348,2614.880656670167,6.035264059911852,4.639491360315573,3.628012237490773,20.122380353434675,0.0253743691259049,1.2303077390941224,1.3145605866479533,silt loam,5,0.763,Suitable,5953773364882652500
Brinjal,30.29275850093137,2651.646303642133,7.486623614709382,4.902843219434296,4.245103518217304,10.949220280569792,0.0122800327087309,1.4043241609665864,0.4135327508203505,clay,7,0.65,Unsuitable,-5303796321856188881
Brinjal,23.80390501593625,2545.3292489015016,7.201338575016126,4.897934129356664,3.965807874469574,19.948192800256635,0.0305210385673493,1.0886868922950554,1.487179285942144,loamy sand,2,0.772,Suitable,2367126571111064268
Brinjal,24.037309705906896,2762.2343183810644,7.90393822136374,4.608802979508558,4.701926713983902,9.589916643654773,0.0355713062534503,1.3082235641483193,0.9215758594854632,sandy loam,3,0.712,Unsuitable,-7933306219439611553
Brinjal,31.91975380313124,2334.8691170289467,8.151834505016279,4.76514049130388,2.7466073877050468,7.320002489069282,0.0392541975862732,1.5260694181879004,1.4184474925808928,sand,1,0.686,Unsuitable,-7844379284227704713
Brinjal,23.55155573153301,2485.3744224882257,8.216757763103782,4.678222091927838,3.214027976478821,9.90356104121516,0.0256372865080407,1.0949144340593124,0.340598016604405,clay,7,0.672,Unsuitable,-5675544973871236750
Brinjal,27.687027343219672,2340.8249623118154,8.663683206192836,4.606590612461173,2.8395144972852915,12.220221923070255,0.0409431413608953,1.3450208349923938,0.970882042456741,loam,4,0.798,Suitable,3526227362741558852
Brinjal,23.01429587268948,2352.40560667059,6.648838362015523,5.438642373318017,3.4275886571794656,16.661452445527402,0.0395588690408639,1.144375469864456,1.2436790803019562,sandy loam,3,0.76,Suitable,-5084763723533931979
Brinjal,29.93600278792525,2362.372429905708,6.281040925686328,4.5873238043696425,4.9050217555175175,7.921428887651293,0.0429804627551539,1.2953278895624605,1.1228573762449443,loam,4,0.68,Unsuitable,4771816709725092625
Brinjal,30.940366856189964,2870.8134053042736,6.635398051708799,5.087439648403797,3.8412733299457344,7.371568219919975,0.0362480057883505,1.0819594474097056,0.3208000907391513,sandy loam,3,0.682,Unsuitable,-668179113039383480
Brinjal,25.287417669793765,2327.4186561983915,7.170228020845655,5.17132295859512,2.317998332169862,19.99689157755578,0.0421312487553605,1.4116360737885814,0.9321902430488772,clay,7,0.739,Unsuitable,-2445833873640931762
Brinjal,26.750626333585647,2747.2070445352306,7.910261004599192,4.6830163059808925,3.095235932394124,12.387247167099291,0.0120079730536803,1.2081665680608191,0.4898494589462089,sand,1,0.699,Unsuitable,4284281663367093528
Brinjal,30.045032020867733,2642.6531299027174,7.122917905475428,5.131587189704712,4.776693557842021,12.67098177029858,0.044416093959701,1.4322002099873126,1.1576728854130565,silt loam,5,0.716,Unsuitable,1068332880255342930
Brinjal,26.559248308554764,2461.7087946155643,7.939897256315133,4.909486226340396,3.335755231851252,13.936972833074298,0.043689769759412,1.2091787968576873,0.6394662244552445,sand,1,0.689,Unsuitable,-2825295704537727065
Brinjal,27.30926950982177,2467.4611591034827,7.377535296352019,5.068515699844867,3.7559031187787424,10.842638714898593,0.0186950308076919,1.1859430385055143,0.9143079841910062,loamy sand,2,0.794,Suitable,5111564656662287937
Brinjal,31.75538435880913,2758.855126521974,6.80575431168923,4.7899811088299,2.409034542868831,7.14315069158211,0.0224614508437009,1.2832330126919915,0.7470657123343596,sand,1,0.721,Unsuitable,2263279800523104979
Brinjal,27.918005719399385,2501.006028003808,6.687646241044152,4.797115840099003,3.956720116798873,15.938768840453864,0.043306173523698,1.3352309313417283,0.7786182911289641,silt loam,5,0.734,Unsuitable,7428988113680201049
Brinjal,23.694528788597804,2846.3503506829693,7.757181768526269,4.912725786509924,4.781430267524117,11.934115158576004,0.0120167845959683,1.394819255833379,1.2492328805457045,silt loam,5,0.727,Unsuitable,4416629057697354260
Brinjal,30.29646409438561,2543.656526484737,7.7478559361036385,5.344688477417899,4.665647632887588,18.63697057242025,0.0162447357994941,1.180308182548441,0.3889912091460596,sand,1,0.662,Unsuitable,-4663648977928750385
Brinjal,26.200322801401253,2831.5740842423083,6.6909853768196985,5.201848635866184,4.907029595324106,16.952712485898456,0.0427111257760828,1.4466447634399875,1.2023673109353796,clay loam,6,0.679,Unsuitable,1035421558552194206
Brinjal,31.109758686957264,2539.2609572551773,7.378378898182922,4.8993618779507,3.28457723015386,13.179461934862305,0.0121750696058468,1.5112165456347688,1.0572959657459402,silt loam,5,0.78,Suitable,1642141058026171133
Brinjal,24.328770338625056,2643.843250281608,7.688931282884083,5.185909459986704,3.0924023131272538,10.60831649947312,0.0429475769267087,1.2883224581787842,0.9231864454381418,silt loam,5,0.764,Suitable,2331255734525013588
Brinjal,31.33807129998103,2682.339855687876,8.371259840838265,4.929845725204247,2.390116199678619,13.402824169080931,0.0382987432111274,1.2176438944789485,0.5062523639675911,sand,1,0.718,Unsuitable,7110563887117278906
Brinjal,25.324908665730582,2637.888042063904,8.504918286059048,4.847235307320144,4.339109797787087,8.363567267167157,0.0388595388350789,1.2869580754335406,0.5679737691935711,sand,1,0.635,Unsuitable,-9086868295107832054
Brinjal,27.62660891914771,2882.229592442717,7.067714687255325,5.525578839193643,3.3185222974982294,19.779155110327885,0.0101925537859355,1.2415119131999517,1.3587074032491808,loamy sand,2,0.795,Suitable,4150053892508766349
Brinjal,25.404425121473626,2623.902897589073,8.55697425417966,5.039875191992996,3.405701454619919,10.818671739856068,0.0326577525531664,1.1043746803103842,1.1291969105915778,clay loam,6,0.753,Suitable,-2203603092099867412
Brinjal,30.009631437511523,2527.3678974743552,6.124059459911914,5.208885070207121,3.902927737462325,11.959652000533003,0.0316050506073843,1.148152519310358,0.6597688673990818,clay loam,6,0.718,Unsuitable,8435597719833808390
Brinjal,24.087377357898557,2588.4267685123823,6.584021829850757,5.2130647321252255,4.785166022858894,19.45816799509893,0.0303957380835528,1.1184570949049266,0.6565608792570666,silt loam,5,0.726,Unsuitable,8646627486740122832
Brinjal,27.717902391868478,2796.8766468844474,8.69610774301736,5.444324842090129,3.225473130170429,18.212630532111653,0.0270573213179767,1.5075932321860868,0.5157292555606713,sandy loam,3,0.778,Suitable,7304772139522070345
Brinjal,29.49411654032556,2461.7674633634783,7.547006212790308,4.687072529989701,2.51333901338247,19.88871666926864,0.0393278847865236,1.3079042512087062,0.5953853886885014,sandy loam,3,0.78,Suitable,-3515798906583632013
Brinjal,28.86269464271024,2417.464178668929,8.019737215262193,4.62962990816437,3.4994343717744165,11.152999299035717,0.0307593015718159,1.5209760406217927,1.131963823058206,silt loam,5,0.774,Suitable,-5082158107949812515
Brinjal,25.92531602077012,2366.229263861336,7.339951107302085,4.740184212017978,4.541908971767356,11.943484200234147,0.0175337481810286,1.2430154024043285,0.9756147025660784,clay loam,6,0.725,Unsuitable,-1052257080471751094
Brinjal,26.586670675332684,2825.4647931684594,7.49218651853808,5.328857318061686,4.620898438344959,8.425794080493521,0.0192942161705999,1.4326547947195296,1.067505091218228,silt loam,5,0.735,Unsuitable,-3889391247050058515
Brinjal,25.357201144497058,2622.8205335342504,6.257869114514282,5.2871479936731385,3.984023858039431,12.683833960858856,0.0202306992049267,1.3623968175569168,1.1367352442210823,clay,7,0.706,Unsuitable,5454120265102123398
Brinjal,29.42870649334777,2489.5266977536653,8.274445576691308,4.692980547190788,4.29471914768104,10.531857553392204,0.0362034797952045,1.211589959205819,1.347508256828573,loamy sand,2,0.75,Unsuitable,-6330361171092592926
Brinjal,31.88828097032281,2568.3036854652764,6.755801459346368,5.2632541978096095,3.494938298386545,15.982817200776667,0.0172019389675162,1.125352993656232,0.8469299456362263,silt loam,5,0.793,Suitable,7872869424421755953
Brinjal,23.90194897853817,2499.3542243182856,8.15784382952894,5.572925969392126,4.22390337354356,18.22335500025752,0.0269714772858682,1.248061077811488,1.230579737200587,clay,7,0.711,Unsuitable,-4227264118297353376
Brinjal,30.72055480532706,2490.2942969969663,6.4325646421468905,4.654973115415574,2.87866036945051,16.868826731875743,0.0322944180735877,1.1130528874824537,0.4930233489164018,silt loam,5,0.763,Suitable,-6285524867977402244
Brinjal,25.812009896999296,2579.7056512884988,7.360942523934129,5.095103220828316,3.124036039686649,15.610405655990784,0.031237512343981,1.33119851342231,1.297844796382842,loamy sand,2,0.82,Suitable,-3323117896697891345
Brinjal,23.790406375299856,2446.49625391356,8.949741171137818,4.5993799710663295,4.657218059421865,14.75265309695004,0.022057643495794,1.3069998443107238,1.0320486652656216,sand,1,0.682,Unsuitable,7870055559601307639
Brinjal,31.41987956212101,2304.2983585380543,8.96312320577426,5.458377230266981,4.750375425999692,9.10041899623906,0.0168105218081346,1.437285582501819,1.1765803275516638,loamy sand,2,0.752,Suitable,-6135668933380943524
Brinjal,26.66918570264407,2558.466873801639,8.278234979821345,4.9186971421016805,4.274198888436574,16.854324166512946,0.0424040198287965,1.46666231227625,0.3594455945655856,silt loam,5,0.691,Unsuitable,4115219201057098046
Brinjal,31.41908165996644,2719.5941982951035,8.227222799140137,4.991860210766448,2.889902815152693,14.056159119489472,0.0183398913941418,1.1273316692957116,1.4510217425894532,clay loam,6,0.776,Suitable,1880365969715985167
Brinjal,26.599509030266077,2714.979473238352,6.107206773999701,4.931281771363199,4.05971226099815,15.137476077151971,0.0105729358203166,1.2030607559016016,1.3360208756440517,loam,4,0.746,Unsuitable,7596025989032334418
Brinjal,24.26891601949375,2511.538923686433,8.14011380086887,5.226987342429301,3.275318710620821,17.741467587808764,0.0142534086331457,1.0731352948163857,0.3376181895907358,sandy loam,3,0.752,Suitable,-675502135052006525
Brinjal,25.774903488673093,2302.1805833432927,8.249371958404733,4.892984147207291,3.7607655274640095,8.89421067907626,0.0323088808604606,1.383301183982749,1.21146298059044,sandy loam,3,0.756,Suitable,1929154733085116925
Brinjal,30.96234917648773,2855.537072285759,6.328448885933839,5.079527336370592,3.069674117309503,8.9755953084973,0.0261912201385545,1.2889391124100802,0.8029121635736622,clay,7,0.714,Unsuitable,-6358190124386671067
Brinjal,30.153340694542297,2788.2499052300936,6.492010090678054,4.85413863006791,2.486539824850014,12.298818095824906,0.0380917549989174,1.2723405627394084,1.133055443869414,loam,4,0.809,Suitable,3133824779996319329
Brinjal,23.873487897174503,2731.4423670948395,7.130958262425511,4.9767493757762455,3.1133107746594577,19.511418117280403,0.0274579003700769,1.4434447455001158,0.435421230089877,loamy sand,2,0.778,Suitable,3799402458947373485
Brinjal,28.178635859678373,2716.10675120039,6.118536348958627,5.295816217258679,4.726273469466717,19.120974203532967,0.0367166840120021,1.4904240375976296,1.233302287767719,loam,4,0.732,Unsuitable,-8919633301474488952
Brinjal,30.855826196427525,2862.68438179794,8.309827681328967,5.165012308658292,4.601881032802723,20.300115883729006,0.0342675201202845,1.2555349422845072,0.7446653157817009,sand,1,0.684,Unsuitable,-7022948571155680175
Brinjal,24.664890415028104,2883.766045257188,6.7963237099745815,4.749947793020188,3.5645334975485685,14.569024642041656,0.0249103731142225,1.2551738352485833,0.7094342213533127,loamy sand,2,0.788,Suitable,4073916157030153235
Brinjal,29.642026996865823,2882.64838459961,8.807814497757699,5.097913753701712,4.147616818113642,8.208035189082027,0.0131185541836301,1.2227673925537426,1.0136742077939107,loamy sand,2,0.753,Suitable,-7602099050606579083
Brinjal,29.41135928916149,2380.415182224493,7.385238439107739,5.082961809861383,3.549691670394414,7.742744703619315,0.0440802198425291,1.2115672408067852,0.3798005777864721,silt loam,5,0.69,Unsuitable,-6155437238119204624
Brinjal,29.378469623781317,2897.692993177837,7.774138362524693,5.130282955296423,2.3112344560268734,8.797894824603873,0.0172743582185553,1.190787835024072,1.3062796465833626,sand,1,0.747,Unsuitable,6991917251265159198
Brinjal,23.448768815611142,2610.911880075455,7.484573946912636,5.360833226034663,4.356481466426345,10.07281607534454,0.0204192358378956,1.1903501935347596,0.7774158259998957,sand,1,0.686,Unsuitable,-1910538940466616169
Luffa,23.25355759381677,2379.2149852074203,7.22973897014314,5.552412450192303,3.373489260419809,14.511299818202504,0.0179179272898362,1.4265204390722956,1.2815130216694357,clay,7,0.763,Suitable,-3817578187438364560
Luffa,26.29205633868448,2711.4669428437323,6.805862177736132,5.139362711978266,2.336276733372192,15.540292296344226,0.0411081283005464,1.364299664588432,0.5161853241595201,sand,1,0.807,Suitable,8781358553123130498
Luffa,23.793457424248327,2560.82074450156,6.354988697889315,4.806535889732104,3.5175306783428955,14.798514181243847,0.0417439304828128,1.1193638993428474,1.403583904145867,clay,7,0.704,Unsuitable,-641440549060062671
Luffa,27.119261332146056,2591.6742986878216,7.1900980939122014,5.557603500567109,3.899434203102469,8.324251013951239,0.0222918136505194,1.256914881814371,0.8537247107084998,sandy loam,3,0.79,Suitable,8105570180207096562
Luffa,26.08359781732505,2561.263498239638,6.288686490135213,5.000923145911215,4.349398304765384,7.70361134517729,0.0405219403712374,1.2988118745535384,0.4557693519994216,sandy loam,3,0.77,Suitable,7901574502818105171
Luffa,26.61103128880892,2569.111044840145,7.634082324513853,5.31638975731756,2.23971583094686,19.26565682853029,0.0241032123666655,1.2475749007275387,0.3401520492540184,sand,1,0.841,Suitable,4766711185839348001
Luffa,28.980475901201,2845.9475853919203,7.226308754492509,4.733420182917782,4.688150293029846,12.547743942252502,0.0227248503107762,1.485167810133652,0.9632735670879966,sandy loam,3,0.737,Unsuitable,-6872317075857612955
Luffa,29.064909119375702,2563.237736619008,6.783251210746842,4.976062972461924,2.294143371594294,16.76990748064448,0.0302050218588464,1.4099574641348829,0.7846858627930539,sand,1,0.812,Suitable,-5750287266662924196
Luffa,28.73929562869451,2603.8680940778368,8.551939282413954,5.02234848751128,3.075687200482352,19.04639186287863,0.0365065438367436,1.101523005349568,0.4403041034079763,loamy sand,2,0.865,Suitable,5114650349296410850
Luffa,30.38685011755528,2744.532724969901,7.661038576907593,5.26858227405236,3.998240216638641,15.377405414462256,0.0167477123513598,1.4919211683868496,1.4936876418875282,sandy loam,3,0.757,Suitable,-286790834998958839
Luffa,29.989978584136587,2367.063335025997,8.42575816210472,4.997813655561897,3.719773943530288,19.293461937796728,0.0401031069254685,1.3151247622106192,0.9483675672000368,sand,1,0.793,Suitable,1088181841250426154
Luffa,26.780288098083936,2313.7761377793563,7.991491357034012,4.7702802989698325,2.710065008730296,9.361220460039371,0.015774355762816,1.0782571713911384,1.4390153762821405,clay,7,0.734,Unsuitable,4823728325983499795
Luffa,31.14806778063688,2737.9585012171924,6.424617849578862,4.771598303552299,3.733665249016389,17.229292297773977,0.0106211004166776,1.1572725352123017,0.6779282815421523,loamy sand,2,0.777,Suitable,-7593152126516745043
Luffa,23.17438189727376,2850.053185073417,6.219433884310603,4.969417674894508,3.3791992479695656,17.198864247981827,0.0355962844697286,1.1495056343162875,0.7479854400547326,sandy loam,3,0.796,Suitable,-6884819047707370083
Luffa,25.031172675513712,2698.002410770705,7.2105894702168065,5.2528801558068565,3.9076019660907417,17.729353310797727,0.0336182434780941,1.2473505565925105,1.3296551166023212,clay loam,6,0.738,Unsuitable,9207017689909737888
Luffa,26.812582673482623,2789.971004346363,8.401436095123511,5.060841297964772,4.36377671443588,12.08144976822372,0.0286258517960779,1.375769687194931,1.257310224908469,loamy sand,2,0.733,Unsuitable,-9056280441721639194
Luffa,28.572239409025585,2392.9409866314977,8.524171140981004,4.595739537824804,3.751687696913017,8.230027294673754,0.0117768455776131,1.4158106488365072,1.1596089339035212,sand,1,0.71,Unsuitable,-1764664370329399222
Luffa,23.45312834975176,2448.319451443863,8.19321760943805,5.301477940494513,4.68733170502325,16.129550082163775,0.0395920376703879,1.2919903848452932,0.3165513312694358,loamy sand,2,0.837,Suitable,-8755513597890692697
Luffa,31.51695616103396,2459.5156743458133,8.678566975974086,4.616745580897325,4.844471583122704,19.0001459777717,0.0431230600824247,1.2647172069743438,1.078674718363969,clay loam,6,0.718,Unsuitable,7677290882944926251
Luffa,23.738652429817908,2565.930696485138,6.217936745758732,4.735264560645367,4.195469014847041,16.13799362537886,0.0342742545548378,1.0739680436530523,0.875721550873581,clay,7,0.727,Unsuitable,-5032116590853944587
Luffa,26.380440552589512,2791.6957081718524,6.714718701122951,5.140777602773783,2.5353960745065685,14.326482423991909,0.022070814971933,1.1402693535282342,0.3720937474532653,silt loam,5,0.828,Suitable,-7749024019806646024
Luffa,25.728484966469317,2602.195138251086,8.881665283114046,5.180934048913484,2.2237055371955807,7.720444842650639,0.0151986150900289,1.2223892735362667,1.2050659657201717,loam,4,0.76,Suitable,-2268247689658259200
Luffa,29.3485228618246,2861.3360241383266,6.643710768529186,4.908142301434352,3.04338949762718,7.073797651306781,0.0218230757373558,1.4791920193705537,1.2069650165283623,sandy loam,3,0.72,Unsuitable,2269447476010264320
Luffa,25.582147678469315,2602.5180829964784,7.333626995045158,4.677602267178256,3.395953440166786,15.816760165949198,0.0275618610504637,1.417959491428684,1.2411973571900707,loam,4,0.791,Suitable,-2713307088517141143
Luffa,29.40496594204599,2655.8780654676875,8.212858362704115,4.587687709307267,4.078200118326056,16.02351899237159,0.0318402364183608,1.333244308934126,0.3180363131675633,sandy loam,3,0.828,Suitable,-268583416629043001
Luffa,29.577776209615102,2737.5870324162097,7.598827238717007,4.978831024387743,3.420286020476766,19.850870080462755,0.0247483019218605,1.071157678835032,0.9491544568262522,loamy sand,2,0.807,Suitable,-3389026842580784165
Luffa,26.17429800430974,2587.052516362843,8.634155790951276,4.961789939366538,3.789241478402916,16.54760353993841,0.0424271628070871,1.460283799082334,1.1885114059058073,clay loam,6,0.734,Unsuitable,2341294297082757401
Luffa,29.56199108219706,2640.126615502424,8.272821623789092,4.589028796191386,4.2603859386210265,19.897917900486547,0.0280436217766332,1.2660268186044727,1.3588758404534882,clay loam,6,0.725,Unsuitable,4300982117097509922
Luffa,27.16900618881396,2884.1065121537104,8.580879079047854,5.295517817408898,4.501656313526247,11.422937822314877,0.0178010730315614,1.3450624484823506,0.6938160350489797,clay loam,6,0.734,Unsuitable,-8365807720616105852
Luffa,28.294306385284173,2605.18280030251,7.245532407089463,5.010789145612832,4.788763766441442,19.097101672361504,0.0393391451613476,1.0682130792420343,1.349982336378602,sandy loam,3,0.75,Unsuitable,-679646373854140783
